2026-06-02 21:29:04.814830,XRP,1.22825,SELL,DOWN,87.29,LOW,-0.05,0.06,-1.87,-5.0,-14.99,Strong downward trend
2026-06-02 21:29:04.868042,SOL,74.835,SELL,DOWN,100,MEDIUM,-5.31,5.73,-1.71,-4.57,-13.7,Strong downward trend
2026-06-02 21:29:04.944604,LINK,8.391,SELL,DOWN,100,MEDIUM,-0.53,0.56,-2.79,-7.44,-22.32,Strong downward trend
2026-06-02 21:29:05.017753,HBAR,0.08701,SELL,DOWN,100,MEDIUM,-0.0,0.0,-2.2,-5.86,-17.59,Strong downward trend
2026-06-02 21:29:05.121148,XLM,0.2262625,SELL,DOWN,88.69,MEDIUM,-0.01,0.01,-2.36,-6.3,-18.9,Strong downward trend
2026-06-02 21:29:05.235470,ADA,0.21395,SELL,DOWN,100,MEDIUM,-0.01,0.01,-2.78,-7.41,-22.22,Strong downward trend
2026-06-02 21:29:05.309677,DOT,1.0865,SELL,DOWN,100,MEDIUM,-0.06,0.07,-2.57,-6.85,-20.54,Strong downward trend
2026-06-02 21:29:05.381369,AVAX,8.24,SELL,DOWN,100,MEDIUM,-0.59,0.67,-3.18,-8.48,-25.43,Strong downward trend
2026-06-02 21:29:05.470366,MATIC,0.0908,HOLD,DOWN,36.28,LOW,-0.0,0.0,-0.75,-2.01,-6.02,Trend down but low confidence
2026-06-02 21:29:05.525666,ATOM,1.844,HOLD,DOWN,39.53,LOW,-0.04,0.04,-0.87,-2.33,-6.99,Trend down but low confidence
2026-06-02 21:29:06.035521,LMT,513.4299926757812,BUY,UP,72.76,MEDIUM,-23.78,30.7,0.91,2.44,7.32,Strong upward trend
2026-06-02 21:29:06.227528,ABTC,0.9957000017166138,HOLD,DOWN,100,HIGH,-0.05,0.25,-5.13,-13.68,-41.04,Volatility too high
2026-06-02 21:29:06.529207,PFE,25.549999237060547,HOLD,UP,33.11,LOW,-0.59,0.88,0.32,0.86,2.57,Trend up but low confidence
2026-06-02 21:29:06.755878,ORCL,244.5800018310547,HOLD,UP,100,HIGH,40.88,66.69,21.61,57.63,172.9,Volatility too high
2026-06-02 21:29:06.993481,AAPL,315.20001220703125,BUY,UP,73.68,MEDIUM,2.69,28.02,4.72,12.58,37.75,Strong upward trend
2026-06-02 21:29:07.210457,NVDA,222.82000732421875,SELL,DOWN,55.05,MEDIUM,8.57,27.91,-1.34,-3.59,-10.76,Strong downward trend
2026-06-02 21:29:07.426316,MSFT,441.30999755859375,BUY,UP,100,MEDIUM,14.32,56.19,8.21,21.88,65.65,Strong upward trend
2026-06-02 21:29:07.631542,AMZN,256.5199890136719,SELL,DOWN,95.8,MEDIUM,-17.48,18.47,-0.48,-1.28,-3.83,Strong downward trend
2026-06-02 21:29:07.894473,JPM,300.9599914550781,HOLD,DOWN,33.71,MEDIUM,4.23,19.2,-1.52,-4.06,-12.19,Trend down but low confidence
2026-06-02 21:29:08.138448,SPY,759.5700073242188,HOLD,UP,43.36,LOW,4.97,27.99,2.45,6.55,19.64,Trend up but low confidence
2026-06-02 21:29:08.372683,QQQ,746.1599731445312,BUY,UP,81.41,MEDIUM,10.56,51.22,4.43,11.83,35.48,Strong upward trend
2026-06-02 21:30:08.882388,BTC,66942.965,SELL,DOWN,100,MEDIUM,-3867.98,4080.32,-3.76,-10.02,-30.07,Strong downward trend
2026-06-02 21:30:08.957418,XRP,1.2293,SELL,DOWN,100,LOW,-0.05,0.06,-2.82,-7.51,-22.54,Strong downward trend
2026-06-02 21:30:09.074706,SOL,74.86,SELL,DOWN,100,MEDIUM,-5.31,5.65,-3.17,-8.45,-25.35,Strong downward trend
2026-06-02 21:30:09.169102,LINK,8.3965,SELL,DOWN,100,MEDIUM,-0.53,0.56,-4.1,-10.94,-32.83,Strong downward trend
2026-06-02 21:30:09.253983,HBAR,0.087035,SELL,DOWN,100,MEDIUM,-0.0,0.0,-3.31,-8.83,-26.5,Strong downward trend
2026-06-02 21:30:09.337537,XLM,0.2256515,SELL,DOWN,100,MEDIUM,-0.01,0.01,-3.28,-8.75,-26.26,Strong downward trend
2026-06-02 21:30:09.408308,ADA,0.21405,SELL,DOWN,100,MEDIUM,-0.01,0.01,-4.13,-11.03,-33.08,Strong downward trend
2026-06-02 21:30:09.493585,DOT,1.0865,SELL,DOWN,100,MEDIUM,-0.06,0.07,-2.57,-6.85,-20.54,Strong downward trend
2026-06-02 21:30:09.580455,AVAX,8.24,SELL,DOWN,100,MEDIUM,-0.59,0.67,-3.18,-8.48,-25.43,Strong downward trend
2026-06-02 21:30:09.667244,MATIC,0.09075,HOLD,DOWN,45.3,LOW,-0.0,0.0,-1.15,-3.07,-9.21,Trend down but low confidence
2026-06-02 21:30:09.737012,ATOM,1.844,HOLD,DOWN,39.53,LOW,-0.04,0.04,-0.87,-2.33,-6.99,Trend down but low confidence
2026-06-02 21:30:10.309321,LMT,513.4299926757812,BUY,UP,72.76,MEDIUM,-23.78,30.7,0.91,2.44,7.32,Strong upward trend
2026-06-02 21:30:10.608403,ABTC,0.9957000017166138,HOLD,DOWN,100,HIGH,-0.05,0.25,-5.13,-13.68,-41.04,Volatility too high
2026-06-02 21:30:10.884741,PFE,25.549999237060547,HOLD,UP,33.11,LOW,-0.59,0.88,0.32,0.86,2.57,Trend up but low confidence
2026-06-02 21:30:11.112606,ORCL,244.5800018310547,HOLD,UP,100,HIGH,40.88,66.69,21.61,57.63,172.9,Volatility too high
2026-06-02 21:30:11.368421,AAPL,315.20001220703125,BUY,UP,73.68,MEDIUM,2.69,28.02,4.72,12.58,37.75,Strong upward trend
2026-06-02 21:30:11.602680,NVDA,222.82000732421875,SELL,DOWN,55.05,MEDIUM,8.57,27.91,-1.34,-3.59,-10.76,Strong downward trend
2026-06-02 21:30:11.841935,MSFT,441.30999755859375,BUY,UP,100,MEDIUM,14.32,56.19,8.21,21.88,65.65,Strong upward trend
2026-06-02 21:30:12.047746,AMZN,256.5199890136719,SELL,DOWN,95.8,MEDIUM,-17.48,18.47,-0.48,-1.28,-3.83,Strong downward trend
2026-06-02 21:30:12.322881,JPM,300.9599914550781,HOLD,DOWN,33.71,MEDIUM,4.23,19.2,-1.52,-4.06,-12.19,Trend down but low confidence
2026-06-02 21:30:12.668529,SPY,759.5700073242188,HOLD,UP,43.36,LOW,4.97,27.99,2.45,6.55,19.64,Trend up but low confidence
2026-06-02 21:30:12.926530,QQQ,746.1599731445312,BUY,UP,81.41,MEDIUM,10.56,51.22,4.43,11.83,35.48,Strong upward trend
