2026-06-01 19:23:39.074792,AAPL,306.30999755859375,BUY,UP,88.4,MEDIUM,-4.54,28.59,5.09,13.57,40.72,Strong upward trend
2026-06-01 19:23:39.233955,NVDA,224.36000061035156,HOLD,DOWN,74.56,HIGH,11.76,39.24,-1.86,-4.95,-14.84,Volatility too high
2026-06-01 19:23:39.432466,MSFT,460.5199890136719,BUY,UP,100,MEDIUM,47.85,56.19,6.75,17.99,53.96,Strong upward trend
2026-06-01 19:23:39.574421,AMZN,261.260009765625,BUY,UP,61.49,MEDIUM,-10.59,15.65,0.76,2.03,6.08,Strong upward trend
2026-06-01 19:23:39.771558,JPM,296.5799865722656,HOLD,DOWN,32.33,MEDIUM,-2.7,19.2,-1.9,-5.06,-15.18,Trend down but low confidence
2026-06-01 19:23:39.972810,SPY,758.5399780273438,HOLD,UP,47.71,LOW,8.08,34.77,2.45,6.54,19.63,Trend up but low confidence
2026-06-01 19:23:40.147160,QQQ,742.739990234375,BUY,UP,84.22,MEDIUM,13.29,61.13,4.43,11.82,35.45,Strong upward trend
2026-06-01 19:24:40.603592,BTC,71289.695,SELL,DOWN,88.86,LOW,-2304.03,2307.13,-2.81,-7.5,-22.49,Strong downward trend
2026-06-01 19:24:40.657381,XRP,1.29685,SELL,DOWN,64.77,LOW,-0.03,0.03,-2.09,-5.57,-16.72,Strong downward trend
2026-06-01 19:24:40.709613,SOL,81.34,HOLD,DOWN,12.29,LOW,-0.38,0.46,-0.38,-1.01,-3.03,Trend down but low confidence
2026-06-01 19:24:40.808549,LINK,9.0485,HOLD,DOWN,5.58,LOW,-0.02,0.04,-0.21,-0.57,-1.71,Trend down but low confidence
2026-06-01 19:24:40.882911,HBAR,0.092385,SELL,DOWN,100,LOW,-0.0,0.0,-3.79,-10.1,-30.3,Strong downward trend
2026-06-01 19:24:40.939945,XLM,0.246203,HOLD,DOWN,10.4,LOW,-0.0,0.0,-0.31,-0.82,-2.47,Trend down but low confidence
2026-06-01 19:24:41.001820,ADA,0.2306,HOLD,DOWN,32.06,LOW,-0.0,0.0,-1.05,-2.8,-8.4,Trend down but low confidence
2026-06-01 19:24:41.090776,DOT,1.16,HOLD,DOWN,16.53,LOW,-0.01,0.01,-0.52,-1.4,-4.19,Trend down but low confidence
2026-06-01 19:24:41.213779,AVAX,8.92,HOLD,UP,18.52,LOW,0.07,0.1,0.48,1.29,3.86,Trend up but low confidence
2026-06-01 19:24:41.345253,MATIC,0.0942,BUY,UP,62.55,LOW,0.0,0.0,1.78,4.75,14.26,Strong upward trend
2026-06-01 19:24:41.409511,ATOM,1.9005,HOLD,DOWN,34.95,LOW,-0.03,0.04,-0.82,-2.19,-6.57,Trend down but low confidence
2026-06-01 19:24:41.799503,LMT,516.5,BUY,UP,63.92,MEDIUM,-14.64,30.7,2.0,5.33,15.98,Strong upward trend
2026-06-01 19:24:41.935385,ABTC,1.0800000429153442,HOLD,DOWN,42.47,HIGH,0.01,0.23,-4.27,-11.39,-34.16,Volatility too high
2026-06-01 19:24:42.161030,PFE,25.6299991607666,HOLD,UP,43.62,LOW,-0.58,0.88,0.99,2.65,7.94,Trend up but low confidence
2026-06-01 19:24:42.488606,ORCL,248.14999389648438,HOLD,UP,100,HIGH,57.19,66.69,16.05,42.79,128.38,Volatility too high
2026-06-01 19:24:42.795517,AAPL,306.30999755859375,BUY,UP,88.4,MEDIUM,-4.54,28.59,5.09,13.57,40.72,Strong upward trend
2026-06-01 19:24:43.311106,NVDA,224.36000061035156,HOLD,DOWN,74.56,HIGH,11.76,39.24,-1.86,-4.95,-14.84,Volatility too high
2026-06-01 19:24:43.489462,MSFT,460.5199890136719,BUY,UP,100,MEDIUM,47.85,56.19,6.75,17.99,53.96,Strong upward trend
2026-06-01 19:24:43.732349,AMZN,261.260009765625,BUY,UP,61.49,MEDIUM,-10.59,15.65,0.76,2.03,6.08,Strong upward trend
2026-06-01 19:24:43.937524,JPM,296.5799865722656,HOLD,DOWN,32.33,MEDIUM,-2.7,19.2,-1.9,-5.06,-15.18,Trend down but low confidence
2026-06-01 19:24:44.205085,SPY,758.5399780273438,HOLD,UP,47.71,LOW,8.08,34.77,2.45,6.54,19.63,Trend up but low confidence
2026-06-01 19:24:44.449239,QQQ,742.739990234375,BUY,UP,84.22,MEDIUM,13.29,61.13,4.43,11.82,35.45,Strong upward trend
2026-06-01 19:25:44.907871,BTC,71246.495,SELL,DOWN,53.39,LOW,-47.79,2350.33,-3.54,-9.44,-28.31,Strong downward trend
2026-06-01 19:25:44.963264,XRP,1.29565,HOLD,DOWN,40.21,LOW,-0.0,0.03,-2.62,-6.99,-20.98,Trend down but low confidence
2026-06-01 19:25:45.042164,SOL,81.265,HOLD,DOWN,7.36,LOW,0.0,0.46,-0.51,-1.36,-4.08,Trend down but low confidence
2026-06-01 19:25:45.124944,LINK,9.04,HOLD,DOWN,5.3,LOW,0.01,0.04,-0.28,-0.74,-2.21,Trend down but low confidence
2026-06-01 19:25:45.226819,HBAR,0.092295,SELL,DOWN,74.51,LOW,-0.0,0.0,-4.75,-12.68,-38.03,Strong downward trend
2026-06-01 19:25:45.440929,XLM,0.24621,HOLD,DOWN,12.87,LOW,0.0,0.0,-0.45,-1.2,-3.6,Trend down but low confidence
2026-06-01 19:25:45.627635,ADA,0.23045,HOLD,DOWN,19.34,LOW,0.0,0.0,-1.32,-3.53,-10.58,Trend down but low confidence
2026-06-01 19:25:45.713041,DOT,1.16,HOLD,DOWN,16.53,LOW,-0.01,0.01,-0.52,-1.4,-4.19,Trend down but low confidence
2026-06-01 19:25:45.769407,AVAX,8.92,HOLD,UP,18.52,LOW,0.07,0.1,0.48,1.29,3.86,Trend up but low confidence
2026-06-01 19:25:45.856025,MATIC,0.09415,BUY,UP,70.92,LOW,0.0,0.0,2.38,6.34,19.03,Strong upward trend
2026-06-01 19:25:45.910495,ATOM,1.9005,HOLD,DOWN,34.95,LOW,-0.03,0.04,-0.82,-2.19,-6.57,Trend down but low confidence
2026-06-01 19:25:46.463456,LMT,516.5,BUY,UP,63.92,MEDIUM,-14.64,30.7,2.0,5.33,15.98,Strong upward trend
2026-06-01 19:25:46.663176,ABTC,1.0800000429153442,HOLD,DOWN,42.47,HIGH,0.01,0.23,-4.27,-11.39,-34.16,Volatility too high
2026-06-01 19:25:46.973212,PFE,25.6299991607666,HOLD,UP,43.62,LOW,-0.58,0.88,0.99,2.65,7.94,Trend up but low confidence
2026-06-01 19:25:47.228318,ORCL,248.14999389648438,HOLD,UP,100,HIGH,57.19,66.69,16.05,42.79,128.38,Volatility too high
2026-06-01 19:25:47.494176,AAPL,306.30999755859375,BUY,UP,88.4,MEDIUM,-4.54,28.59,5.09,13.57,40.72,Strong upward trend
2026-06-01 19:25:47.804446,NVDA,224.36000061035156,HOLD,DOWN,74.56,HIGH,11.76,39.24,-1.86,-4.95,-14.84,Volatility too high
2026-06-01 19:25:48.036205,MSFT,460.5199890136719,BUY,UP,100,MEDIUM,47.85,56.19,6.75,17.99,53.96,Strong upward trend
2026-06-01 19:25:48.351231,AMZN,261.260009765625,BUY,UP,61.49,MEDIUM,-10.59,15.65,0.76,2.03,6.08,Strong upward trend
2026-06-01 19:25:48.620149,JPM,296.5799865722656,HOLD,DOWN,32.33,MEDIUM,-2.7,19.2,-1.9,-5.06,-15.18,Trend down but low confidence
2026-06-01 19:25:48.888930,SPY,758.5399780273438,HOLD,UP,47.71,LOW,8.08,34.77,2.45,6.54,19.63,Trend up but low confidence
2026-06-01 19:25:49.127186,QQQ,742.739990234375,BUY,UP,84.22,MEDIUM,13.29,61.13,4.43,11.82,35.45,Strong upward trend
2026-06-01 19:26:49.613759,BTC,71225.085,SELL,DOWN,50.37,LOW,-72.92,2368.64,-3.33,-8.88,-26.63,Strong downward trend
2026-06-01 19:26:49.668476,XRP,1.29505,HOLD,DOWN,37.78,LOW,-0.0,0.03,-2.48,-6.62,-19.86,Trend down but low confidence
2026-06-01 19:26:49.745174,SOL,81.285,HOLD,DOWN,8.18,LOW,-0.09,0.46,-0.46,-1.24,-3.72,Trend down but low confidence
2026-06-01 19:26:49.803447,LINK,9.038,HOLD,DOWN,4.29,LOW,-0.01,0.04,-0.22,-0.6,-1.8,Trend down but low confidence
2026-06-01 19:26:49.862397,HBAR,0.0923,SELL,DOWN,66.32,LOW,-0.0,0.0,-4.52,-12.06,-36.17,Strong downward trend
2026-06-01 19:26:49.966120,XLM,0.245536,HOLD,DOWN,4.1,LOW,-0.0,0.0,-0.35,-0.93,-2.8,Trend down but low confidence
2026-06-01 19:26:50.090362,ADA,0.2304,HOLD,DOWN,19.06,LOW,-0.0,0.0,-1.23,-3.28,-9.83,Trend down but low confidence
2026-06-01 19:26:50.174750,DOT,1.16,HOLD,DOWN,16.53,LOW,-0.01,0.01,-0.52,-1.4,-4.19,Trend down but low confidence
2026-06-01 19:26:50.315413,AVAX,8.92,HOLD,UP,18.52,LOW,0.07,0.1,0.48,1.29,3.86,Trend up but low confidence
2026-06-01 19:26:50.374017,MATIC,0.09415,BUY,UP,70.92,LOW,0.0,0.0,2.38,6.34,19.03,Strong upward trend
2026-06-01 19:26:50.429283,ATOM,1.9005,HOLD,DOWN,34.95,LOW,-0.03,0.04,-0.82,-2.19,-6.57,Trend down but low confidence
2026-06-01 19:26:50.857578,LMT,516.5,BUY,UP,63.92,MEDIUM,-14.64,30.7,2.0,5.33,15.98,Strong upward trend
2026-06-01 19:26:51.001887,ABTC,1.0800000429153442,HOLD,DOWN,42.47,HIGH,0.01,0.23,-4.27,-11.39,-34.16,Volatility too high
2026-06-01 19:26:51.234448,PFE,25.6299991607666,HOLD,UP,43.62,LOW,-0.58,0.88,0.99,2.65,7.94,Trend up but low confidence
2026-06-01 19:26:51.399134,ORCL,248.14999389648438,HOLD,UP,100,HIGH,57.19,66.69,16.05,42.79,128.38,Volatility too high
2026-06-01 19:26:51.586609,AAPL,306.30999755859375,BUY,UP,88.4,MEDIUM,-4.54,28.59,5.09,13.57,40.72,Strong upward trend
2026-06-01 19:26:51.741713,NVDA,224.36000061035156,HOLD,DOWN,74.56,HIGH,11.76,39.24,-1.86,-4.95,-14.84,Volatility too high
2026-06-01 19:26:51.923072,MSFT,460.5199890136719,BUY,UP,100,MEDIUM,47.85,56.19,6.75,17.99,53.96,Strong upward trend
2026-06-01 19:26:52.078682,AMZN,261.260009765625,BUY,UP,61.49,MEDIUM,-10.59,15.65,0.76,2.03,6.08,Strong upward trend
2026-06-01 19:26:52.295547,JPM,296.5799865722656,HOLD,DOWN,32.33,MEDIUM,-2.7,19.2,-1.9,-5.06,-15.18,Trend down but low confidence
2026-06-01 19:26:52.482878,SPY,758.5399780273438,HOLD,UP,47.71,LOW,8.08,34.77,2.45,6.54,19.63,Trend up but low confidence
2026-06-01 19:26:52.638486,QQQ,742.739990234375,BUY,UP,84.22,MEDIUM,13.29,61.13,4.43,11.82,35.45,Strong upward trend
2026-06-01 19:27:53.112657,BTC,71184.445,HOLD,DOWN,47.86,LOW,-112.71,2409.28,-3.14,-8.36,-25.08,Trend down but low confidence
2026-06-01 19:27:53.168150,XRP,1.29375,HOLD,DOWN,37.24,LOW,-0.0,0.03,-2.35,-6.27,-18.81,Trend down but low confidence
2026-06-01 19:27:53.223348,SOL,81.14,HOLD,DOWN,11.01,LOW,-0.22,0.58,-0.5,-1.33,-3.98,Trend down but low confidence
2026-06-01 19:27:53.350474,LINK,9.0335,HOLD,DOWN,5.52,LOW,-0.01,0.04,-0.24,-0.63,-1.9,Trend down but low confidence
2026-06-01 19:27:53.443818,HBAR,0.092275,SELL,DOWN,62.74,LOW,-0.0,0.0,-4.21,-11.23,-33.69,Strong downward trend
2026-06-01 19:27:53.536794,XLM,0.2459975,HOLD,DOWN,3.13,LOW,0.0,0.0,-0.3,-0.81,-2.42,Trend down but low confidence
2026-06-01 19:27:53.594774,ADA,0.23015,HOLD,DOWN,20.03,LOW,-0.0,0.0,-1.18,-3.14,-9.43,Trend down but low confidence
2026-06-01 19:27:53.652344,DOT,1.1565,HOLD,DOWN,25.55,LOW,-0.01,0.01,-0.74,-1.97,-5.92,Trend down but low confidence
2026-06-01 19:27:53.734574,AVAX,8.905,HOLD,UP,15.92,LOW,0.04,0.09,0.62,1.66,4.97,Trend up but low confidence
2026-06-01 19:27:53.858134,MATIC,0.09415,BUY,UP,70.92,LOW,0.0,0.0,2.38,6.34,19.03,Strong upward trend
2026-06-01 19:27:53.912196,ATOM,1.8995,HOLD,DOWN,47.57,LOW,-0.04,0.04,-1.25,-3.34,-10.02,Trend down but low confidence
2026-06-01 19:27:54.412112,LMT,516.5,BUY,UP,63.92,MEDIUM,-14.64,30.7,2.0,5.33,15.98,Strong upward trend
2026-06-01 19:27:54.604467,ABTC,1.0800000429153442,HOLD,DOWN,42.47,HIGH,0.01,0.23,-4.27,-11.39,-34.16,Volatility too high
2026-06-01 19:27:54.902998,PFE,25.6299991607666,HOLD,UP,43.62,LOW,-0.58,0.88,0.99,2.65,7.94,Trend up but low confidence
2026-06-01 19:27:55.116838,ORCL,248.14999389648438,HOLD,UP,100,HIGH,57.19,66.69,16.05,42.79,128.38,Volatility too high
2026-06-01 19:27:55.353510,AAPL,306.30999755859375,BUY,UP,88.4,MEDIUM,-4.54,28.59,5.09,13.57,40.72,Strong upward trend
2026-06-01 19:27:55.656985,NVDA,224.36000061035156,HOLD,DOWN,74.56,HIGH,11.76,39.24,-1.86,-4.95,-14.84,Volatility too high
2026-06-01 19:27:56.041461,MSFT,460.5199890136719,BUY,UP,100,MEDIUM,47.85,56.19,6.75,17.99,53.96,Strong upward trend
2026-06-01 19:27:56.246769,AMZN,261.260009765625,BUY,UP,61.49,MEDIUM,-10.59,15.65,0.76,2.03,6.08,Strong upward trend
2026-06-01 19:27:56.512644,JPM,296.5799865722656,HOLD,DOWN,32.33,MEDIUM,-2.7,19.2,-1.9,-5.06,-15.18,Trend down but low confidence
2026-06-01 19:27:56.753251,SPY,758.5399780273438,HOLD,UP,47.71,LOW,8.08,34.77,2.45,6.54,19.63,Trend up but low confidence
2026-06-01 19:27:56.971113,QQQ,742.739990234375,BUY,UP,84.22,MEDIUM,13.29,61.13,4.43,11.82,35.45,Strong upward trend
2026-06-01 19:28:57.462928,BTC,71175.085,HOLD,DOWN,44.68,LOW,-114.61,2418.64,-2.94,-7.85,-23.55,Trend down but low confidence
2026-06-01 19:28:57.517597,XRP,1.29335,HOLD,DOWN,35.96,LOW,-0.0,0.03,-2.23,-5.95,-17.85,Trend down but low confidence
2026-06-01 19:28:57.572496,SOL,81.105,HOLD,DOWN,11.83,LOW,-0.23,0.62,-0.54,-1.44,-4.33,Trend down but low confidence
2026-06-01 19:28:57.662971,LINK,9.0285,HOLD,DOWN,6.93,LOW,-0.02,0.04,-0.27,-0.72,-2.15,Trend down but low confidence
2026-06-01 19:28:57.735425,HBAR,0.09226,SELL,DOWN,58.31,LOW,-0.0,0.0,-3.93,-10.48,-31.43,Strong downward trend
2026-06-01 19:28:57.815138,XLM,0.244995,HOLD,DOWN,11.1,LOW,-0.0,0.0,-0.37,-0.98,-2.95,Trend down but low confidence
2026-06-01 19:28:57.952886,ADA,0.23005,HOLD,DOWN,19.84,LOW,-0.0,0.0,-1.15,-3.06,-9.18,Trend down but low confidence
2026-06-01 19:28:58.076457,DOT,1.1555,HOLD,DOWN,19.41,LOW,-0.0,0.01,-1.0,-2.68,-8.03,Trend down but low confidence
2026-06-01 19:28:58.207821,AVAX,8.895,HOLD,UP,12.22,LOW,-0.02,0.08,0.69,1.84,5.51,Trend up but low confidence
2026-06-01 19:28:58.316244,MATIC,0.09415,BUY,UP,70.92,LOW,0.0,0.0,2.38,6.34,19.03,Strong upward trend
2026-06-01 19:28:58.439572,ATOM,1.899,HOLD,DOWN,29.81,LOW,-0.01,0.04,-1.78,-4.74,-14.22,Trend down but low confidence
2026-06-01 19:28:59.004070,LMT,516.5,BUY,UP,63.92,MEDIUM,-14.64,30.7,2.0,5.33,15.98,Strong upward trend
2026-06-01 19:28:59.249528,ABTC,1.0800000429153442,HOLD,DOWN,42.47,HIGH,0.01,0.23,-4.27,-11.39,-34.16,Volatility too high
2026-06-01 19:28:59.536632,PFE,25.6299991607666,HOLD,UP,43.62,LOW,-0.58,0.88,0.99,2.65,7.94,Trend up but low confidence
2026-06-01 19:28:59.767742,ORCL,248.14999389648438,HOLD,UP,100,HIGH,57.19,66.69,16.05,42.79,128.38,Volatility too high
2026-06-01 19:29:00.031384,AAPL,306.30999755859375,BUY,UP,88.4,MEDIUM,-4.54,28.59,5.09,13.57,40.72,Strong upward trend
2026-06-01 19:29:00.280064,NVDA,224.36000061035156,HOLD,DOWN,74.56,HIGH,11.76,39.24,-1.86,-4.95,-14.84,Volatility too high
2026-06-01 19:29:00.544569,MSFT,460.5199890136719,BUY,UP,100,MEDIUM,47.85,56.19,6.75,17.99,53.96,Strong upward trend
2026-06-01 19:29:00.757529,AMZN,261.260009765625,BUY,UP,61.49,MEDIUM,-10.59,15.65,0.76,2.03,6.08,Strong upward trend
2026-06-01 19:29:01.256701,JPM,296.5799865722656,HOLD,DOWN,32.33,MEDIUM,-2.7,19.2,-1.9,-5.06,-15.18,Trend down but low confidence
2026-06-01 19:29:01.512639,SPY,758.5399780273438,HOLD,UP,47.71,LOW,8.08,34.77,2.45,6.54,19.63,Trend up but low confidence
2026-06-01 19:29:01.759147,QQQ,742.739990234375,BUY,UP,84.22,MEDIUM,13.29,61.13,4.43,11.82,35.45,Strong upward trend
2026-06-01 19:30:02.254957,BTC,71154.105,HOLD,DOWN,40.98,LOW,-92.39,2439.62,-2.75,-7.34,-22.03,Trend down but low confidence
2026-06-01 19:30:02.307628,XRP,1.29305,HOLD,DOWN,33.09,LOW,-0.0,0.03,-2.12,-5.67,-17.0,Trend down but low confidence
2026-06-01 19:30:02.366388,SOL,81.075,HOLD,DOWN,11.59,LOW,-0.19,0.65,-0.58,-1.55,-4.65,Trend down but low confidence
2026-06-01 19:30:02.443847,LINK,9.027,HOLD,DOWN,6.38,LOW,-0.01,0.04,-0.31,-0.82,-2.46,Trend down but low confidence
2026-06-01 19:30:02.540167,HBAR,0.092205,SELL,DOWN,53.14,LOW,-0.0,0.0,-3.66,-9.76,-29.28,Strong downward trend
2026-06-01 19:30:02.665173,XLM,0.244487,HOLD,DOWN,16.34,LOW,-0.0,0.0,-0.51,-1.37,-4.11,Trend down but low confidence
2026-06-01 19:30:02.777692,ADA,0.23015,HOLD,DOWN,17.52,LOW,-0.0,0.0,-1.11,-2.95,-8.85,Trend down but low confidence
2026-06-01 19:30:02.859651,DOT,1.1555,HOLD,DOWN,19.41,LOW,-0.0,0.01,-1.0,-2.68,-8.03,Trend down but low confidence
2026-06-01 19:30:02.936506,AVAX,8.895,HOLD,UP,12.22,LOW,-0.02,0.08,0.69,1.84,5.51,Trend up but low confidence
2026-06-01 19:30:03.064102,MATIC,0.09415,BUY,UP,70.92,LOW,0.0,0.0,2.38,6.34,19.03,Strong upward trend
